video_id,channel_name,video_title,view_count
5zaQPJjlp3c,TorontoStar,Jon Stewart defends Stephen Colbert's Trump sex joke in 'Daily Show' reunion,6600
aCxdW2stVIo,TorontoStar,Yoga Moves: Ocho Plank,6500
-hzPm11a9-g,TorontoStar,Canadians participate in #JerseyDay to pay tribute to Humboldt Broncos,6500
2XqJeVXbQwE,TorontoStar,Belgian King Philippe and Queen Mathilde visit Canada,6500
BRMQMp8tXiE,TorontoStar,Ontario schools will remain closed until May 1 for teachers and May 4 for students | COVID-19,6400
0tYduL1XmC8,TorontoStar,"On June 3, 1989 The Rogers Centre (formely Skydome ) was officially opened.",6400
duYIIiFb1s4,TorontoStar,Prime Minister Justin Trudeau on status of marijuana legalization,6300
rbPYdRAcP20,TorontoStar,Canadians speak Scottish,6200
UZL9eIjZRyM,TorontoStar,2017 Star Investigation | Locked in grief: The tragic death of Teresa Michelle Gratton,6200
3RZzudkeaEE,TorontoStar,Half Moon Run performs 'Unofferable',6200
wv5l9V3FyzA,TorontoStar,"Mask up, itâs not over, Canadaâs health officials warn",6100
y8vIQK4spG0,TorontoStar,Why some people avoid Black Friday sales like the Black Plague,6100
drSXZBzjEpQ,TorontoStar,Teacher wounded in Virginia elementary school shooting,6000
vAcp-lbFVwo,TorontoStar,The art of dim sum explained and demonstrated by master chef,6000
thyvXWn-6Mg,TorontoStar,Toronto Argos hand Calgary Stampers stunning Grey Cup defeat,5900
VzYF3p6YJbc,TorontoStar,Montreal man threatens local Arabs in YouTube video,5900
Iv7VSvSh-ds,TorontoStar,"Anne Heche, star with troubled life, dies",5900
4SW70nS-9bk,TorontoStar,Man involved in high school student brawl in York Region,5900
AIysFWkAphY,TorontoStar,The aftermath of a near-death accident with deadly sour gas,5900
uLf72sQ53fg,TorontoStar,Think-tank outlines benefits of Ontario's $15 minimum wage,5800
nuWsP_shHKo,TorontoStar,Do you revere or condemn Sir John A. Macdonald?,5700
7XLnP2yEBdE,TorontoStar,Patrick Chan says Sochi silver medal changed his life,5700
2fI3EQe_zec,TorontoStar,"Biden era begins: a pandemic, impeachment and deep divisions await",5700
9beK5lPUL-k,TorontoStar,David Cassidy: A look into the life of the late teen heartthrob,5600
8G2R6xQZihE,TorontoStar,Hume: living on a busy street,5600
OCDFsO0fB1A,TorontoStar,They called her  'the woman who loses all the babies',5500
VJxj9S8B0Ms,TorontoStar,Police interview woman with autism who was sexually assaulted in her group home,5500
FvQvjRIrnKE,TorontoStar,How did the Raptors become such strong NBA title contenders?,5500
-JiCgMENhak,TorontoStar,Funeral procession for slain OPP officer,5500
x3nqMmd4L-0,TorontoStar,Dominican dreams: The story of Miguel Castro,5500
O8-7F4GprMI,TorontoStar,Near the breaking point,5400
MOwiOG1rAQs,TorontoStar,#ETFOstrike: Parents explain why they support the teachers strike,5300
l9EZqN5AkvE,TorontoStar,Toronto Maple Leafs 3D Ice Projection,5300
dUaPtwReff4,TorontoStar,Wallaby on the run from police in Australia,5300
OCH4Oq4HL_4,TorontoStar,Won and Done: how Kawhi Leonard's time in Toronto will be remembered,5200
tGbmUSx4L9A,TorontoStar,Italy fails to qualify for World Cup for first time since 1958,5200
wnxcClLN_So,TorontoStar,"Inside 220 Oak St., TCHC's most problematic building",5200
WDWOcowCYYo,TorontoStar,FGM survivor Yasmin Mumed on her decision to get reconstructive surgery,5200
bpF1iWIVth4,TorontoStar,Liberal Leader Kathleen Wynne answers your questions at the Star,5100
qos6SkiwSuk,TorontoStar,Canadian woman gets justice for father who disappeared in Mexico,5100
u6iy0dVPQc8,TorontoStar,Two Ukrainian children with cancer being brought to SickKids in Toronto,5100
Zub2oQxiaD8,TorontoStar,MZTV Museum of Television and Archive,5100
fXeAxySBFCo,TorontoStar,Star reporter Mary Ormsby on how she got Ben Johnson's test results,5100
FKbfJheazYY,TorontoStar,5 Toronto etiquette tips,5000
NJAe20vXV0Y,TorontoStar,"Joseph Johnson, TSO Principal Cello performs 'Song of the Birds' | Musical Moments",5000
iHaXo2ufbxQ,TorontoStar,Canada using data analytics in hopes of Pyeongchang success,4900
sb6kZWJaNho,TorontoStar,Petula Clark performs at Koerner Hall,4900
SWgfw7Ecu-A,TorontoStar,Spencer OâBrien opens up about snowboarding with arthritis,4900
J8_8n4MiXUQ,TorontoStar,Hume: Jane and Finch,4800
yF5upqIsGaw,TorontoStar,We tried the new CNE food,4800
WDkEfYYNW_c,TorontoStar,Toronto's Lakeview diner a magnet for Hollywood productions,4800
uL13x5_Rm9k,TorontoStar,Trudeau says federal wage-subsidy program for employers hit by COVID-19 will have looser standards,4800
5G_xpNDpHYk,TorontoStar,"Leopard wanders into private Bangalore school, mauls three",4700
2fD8bOoP8Ew,TorontoStar,COVID-19 vaccine 101: Health Canadaâs chief medical advisor sheds light,4700
W-DTUODPkgU,TorontoStar,Yoga Moves: Reduce back pain and improve posture with Hanging Traction pose,4700
A3_I_fIMGBI,TorontoStar,Kindergarten Class Talk About their Mom's for Mother's Day,4600
By1RIeiiVu4,TorontoStar,Recapping an historic day for Christine Sinclair and Canadian soccer,4600
D84geT3SD_0,TorontoStar,The unmarked graves of Indigenous children and Canadaâs shameful legacy of residential schools,4600
7O-0XVG4Ieo,TorontoStar,Emily Batty's Olympic dream,4600
FIN7SGAszRs,TorontoStar,A Montreal teenager left home to join Daesh. Now her mother is looking for 'The Way Out',4600
VK3Sxa5ikrI,TorontoStar,Will the instant pot replace slow cookers?,4500
ZdhSt5f7BiI,TorontoStar,Toronto Police raided marijuana dispensaries in 2016,4500
RznHZYueh4E,TorontoStar,"Toronto Raptors round 1 preview: Analyzing the Raptors bench, sizing up the Nets | Indoor Recess",4500
5FIUgn9az5E,TorontoStar,Canadaâs first all-natural swimming pool makes waves in Edmonton,4500
7-q5rEYq5YU,TorontoStar,A piece of hockey history,4400
cB87gim9Nk4,TorontoStar,Starbucks Frappuccinos: Just how much sugar is too much?,4400
8tEVLFtqbU8,TorontoStar,New Union station subway platform,4400
LCgV343Hphg,TorontoStar,Mayor Tory asks public to only go out once a week if possible | COVID-19,4300
y3AAk3QNxlk,TorontoStar,How we investigated milk in Ontario | Story Behind the Story,4300
RkY1-ynaQEY,TorontoStar,Crime & punishment: Hobbema's struggle with violence,4300
wLA_J50BPP4,TorontoStar,"Jian Ghomeshi choked and slapped me, actress says",4300
X1T4ybq_2SI,TorontoStar,"Live in the Star studio: Whitehorse, ""Downtown""",4300
4myIv7S7vJQ,TorontoStar,Have you ever wanted to be a mermaid?,4200
SuFfcW2-jFE,TorontoStar,Lady Gaga on power of music at TIFF news conference,4200
tD_hr8NwKzM,TorontoStar,Kathleen Wynne responds to Patrick Brown's comments,4200
QosGf-W8luM,TorontoStar,Premier Ford comments on video of woman who refused to wear a mask at the hospital | COVID-19,4100
IYFfN6n9Hm0,TorontoStar,Is cooking school worth it?,4100
BrKklrv8fa4,TorontoStar,âI chose to be burnedâ: Refugee describes horrors in Democratic Republic of Congo,4100
cvjSEpKP2gw,TorontoStar,"Why do people on Sandersâ own side, hate him so much? | Opinion",4000
JdaHsHS45KI,TorontoStar,"The ""gas plants scandal"" explained in under a minute",4000
R3_P9T3YIJE,TorontoStar,Justin Trudeau says Canada is fortunate to be a 'country of peace' in Christmas message,4000
NP1ibCYaeuM,TorontoStar,Toronto FC wins with Jozy Altidore goal,4000
gSbAMCTf6wY,TorontoStar,"Ford says ""we aren't quite there yet,"" on province reaching first stage of plan to reopen economy",3900
oidllJEpISM,TorontoStar,TSO Principal Trumpet Andrew McCandless shares his Musical Moment with the Star,3900
_3h6DgRcyhI,TorontoStar,Toronto Mayor John Tory on 'Rob Ford Memorial Stadium',3900
lEG03UsNSXU,TorontoStar,Star Reporter shaves her face,3800
aI57PQblpd8,TorontoStar,Poilievre says WE deal part of a bad pattern; Trudeau insists intentions were good,3800
TNSzUveZXbo,TorontoStar,"This woman has donated enough rare blood plasma to save about 32,000 babies from Rh Disease",3800
5dwJ0CNzpnQ,TorontoStar,Double Take: Best of Keira Knightley,3800
1VHW0umIxHQ,TorontoStar,Patton Oswalt credits late wife Michelle McNamara in Golden State Killer case,3700
jLEezPA3i_o,TorontoStar,Dwayne Johnson finally makes passion project,3700
azoWj0NLR5c,TorontoStar,Convicted murderer Glen Race provides rare insight into his mental state,3700
9X0AfyZ1Tg4,TorontoStar,First Reel: Transcendence,3700
TD9ul4KUCc8,TorontoStar,The ups and downs of Patrick Brown's political career in 2 minutes,3700
hfFv0-ZyqIU,TorontoStar,Toronto Mayor John Tory reacts to city making Amazon HQ2 short list,3600
eUwWeMbOmIY,TheWindsorStar,Automated CPR Machine Put Through Paces,472000
BPsTJMSw3ko,TheWindsorStar,Justin Trudeau in tears over photo with father,353000
BgqaC1IK2tU,TheWindsorStar,Man captures local dog attack on film,168000
vGyEdW4Bgns,TheWindsorStar,Windsor police Taser man downtown,103000
aJGlmrZe8_0,TheWindsorStar,Want a free pony? Vote Vermin Supreme,84000
ZlTalMTFyIc,TheWindsorStar,No more Vitamin C for cancer,54000
npEr1rmoYwo,TheWindsorStar,Scenes from today's blockade of the Ambassador Bridge as police attempt to clear protesters fro...,46000
sA_Zhqm6UZI,TheWindsorStar,"Raw: Rare white tiger, lion cubs get checkups",38000
0O3n5_bOg5c,TheWindsorStar,Elephants behind new gourmet coffee brand,33000
MMG-yGFof3s,TheWindsorStar,Windsor Police Bust Credit Card Fraudsters,29000
GzLwhoAbFQU,TheWindsorStar,Graphic Content Warning: Assault at Pizza Pizza in downtown Windsor,26000
Vh5nYyafaDQ,TheWindsorStar,Vancouver's Downtown Eastside like 'heaven or hell',23000
gcScrmw9pcg,TheWindsorStar,"Lotto winner does ""The Happy Dance""",22000
PWsdDLMdJ9Q,TheWindsorStar,Early onset ALS patient Anne Kamath,21000
psHtfZxfxSI,TheWindsorStar,Explosives discovered at Ambassador Bridge,21000
bhfHjYbK_qU,TheWindsorStar,Naked men' exhibit draws nudists from all over,20000
Ouwft-zGRuk,TheWindsorStar,Windsor/Essex COVID-19,19000
h-tHMyEpck4,TheWindsorStar,Sheriff: Carbon monoxide killed 'BUCKWILD' star,18000
PQZgm-4qI1E,TheWindsorStar,Highway 401 closed after deadly tractor-trailer collision,17000
EnKRr6cxfuw,TheWindsorStar,WRH field hospital set to open at St. Clair College SportsPlex,17000
9UrVScleuYs,TheWindsorStar,Windsor firefighters deal with blaze in Walkerville,16000
_jqnRTE_ikQ,TheWindsorStar,Windsor Detroit Tunnel,16000
MmbfWaFvZGE,TheWindsorStar,Video released in NFL player murder-suicide,15000
4ey8QeQ63Ps,TheWindsorStar,Hillary Clinton appears at Vital Voices awards,15000
EYW6wfA5yVA,TheWindsorStar,Essex towing service showcased on Discovery Channel's HEAVY RESCUE: 401,15000
dNhN36gGLq0,TheWindsorStar,Wineology fire accidental - 700K in damages,14000
8uZhJMuPP24,TheWindsorStar,Man regrets drunken swim across Detroit River,13000
wG8WK-Xwtgg,TheWindsorStar,Sue Klebold on her reaction to the Columbine massacre,13000
Yr3SjMfzwjw,TheWindsorStar,Resident John Thiessen who lives down the street gives his reaction to the Wheatley blast,12000
NZ8VhVGVxqg,TheWindsorStar,Windsor Police address opioid crisis in city,12000
m4Iq1_DDDYU,TheWindsorStar,Pelee Point fire,12000
qpkZfWb8ozI,TheWindsorStar,SUV takes out hydro pole on Ouellette Place,12000
xS9YGAYL_Rc,TheWindsorStar,FCA Windsor Assembly Plant vehicle delivery gate,12000
IGrP4_Xmo2M,TheWindsorStar,City man records video of possible meteor,12000
zGo_PlpyM2A,TheWindsorStar,Boating Mishap On Lake Erie,12000
zSTR-i5ubSQ,TheWindsorStar,2018 Ford Fireworks,11000
VeGsHBsoWzI,TheWindsorStar,Who was Sergio Marchionne?,11000
KffMnnmmmxk,TheWindsorStar,DTE Conners Creek plant implosion,11000
9OkhYEQxlhw,TheWindsorStar,Little white church at the end of Howard to be transformed into B&B,10000
sEqqtChm6LI,TheWindsorStar,Farhi Holdings and Windsor Mayor announce major residential development,10000
gQXbKz4zErM,TheWindsorStar,Windsor pizza maker wins Canadian Pizza Summit title,10000
fiN_hl9SEVg,TheWindsorStar,Fatal car accident on Wyandotte St. East.,10000
iaopudsMEFk,TheWindsorStar,Lev Tahor Grand Rabbi Shlomo Helbrans Decries 'Genocide',10000
mCqjkRN4Tl8,TheWindsorStar,U of W student designs zero emission concept car for Project Arrow,10000
FmtlmYSTjhM,TheWindsorStar,Justin Trudeau says he won't be pushed around,9900
h_XT21SVoFQ,TheWindsorStar,Why Canada is the best country to live in,9700
7Nhf9CUbBFE,TheWindsorStar,Ambassador Bridge,9600
R2OEWrXMmiE,TheWindsorStar,Capitol Theatre launches Project Memories,9300
cN-QT_FOwZk,TheWindsorStar,Argyle Road warehouse blaze,9000
2ZNjI_KQszU,TheWindsorStar,Windsor couple struggled to return from Spain,9000
Vu2BgkH_rhE,TheWindsorStar,Harvesting tomatoes for Heinz 290808,8900
5IsQY1vzP9E,TheWindsorStar,Resident explains moment explosion rocked town of Wheatley,8600
7UNWAAdmVEE,TheWindsorStar,"Niagara Regional Police seek suspects in Windsor woman's murder, family pleads for help.",8400
HoiSyPyNzdo,TheWindsorStar,Reaction to the fire that razed Windsor's El-Mayor Restaurant,8300
0QSfdiUN6v4,TheWindsorStar,Raw: George Lopez At Caesars Windsor,8200
AfVXYPnVLrU,TheWindsorStar,It's time for the community to come together and get through this pandemic,8100
JThlMjCJljw,TheWindsorStar,Couple witnesses man fall through ice on Detroit River,8000
iRwv4f--6Ms,TheWindsorStar,Police link Toronto mass shooting to gang,7900
s1t8L50LFUQ,TheWindsorStar,Local triathlete required 13 stitches to hand after suspected muskie attack,7800
Kst2RskqWqo,TheWindsorStar,500 year old catalog belonging to Ferdinand Columbus uncovered by local professor,7700
4jmlEAGdBWA,TheWindsorStar,Windsor Central Little League unveil batting cage in honour of Chance Gauthier,7600
SZL94EmRyas,TheWindsorStar,University of Windsor to launch student addiction recovery program,7500
EUHldFFrOhM,TheWindsorStar,"Woman misdiagnosed for most of her life, now sees improvements after receiving proper treatment",7400
HtdpRM18UzA,TheWindsorStar,Proposed repairs for Windsor's Boer War monument,7400
lH-aNuKsD9M,TheWindsorStar,"'Mirror, Mirror; Two Bodies One Soul'",7300
2AjkqO9zJ6g,TheWindsorStar,One dead following Church Street fire,7200
At5d87SqAQ8,TheWindsorStar,Nova Scotia fisherman recalls last contact with missing men,7100
uiIxxIU9gGo,TheWindsorStar,Workers at Reliance Home Comfort locked out,7000
Yyg8Q-ZAPXw,TheWindsorStar,Windsor moves to Stage 2,6900
-TBRl7KmYx8,TheWindsorStar,CAMPP,6900
kuEzNdKvhVc,TheWindsorStar,Medical supply donations and how you can help,6800
6Wpb7y4ScFs,TheWindsorStar,Former Olympian Chris Lori working with Destiny Rescue,6700
ceTvth72pVQ,TheWindsorStar,Unifor fighting for GM Oshawa plant,6600
EBUd7289TTI,TheWindsorStar,Brentwood founder reminisces,6500
k0Ijh-b95Ao,TheWindsorStar,Minister of Labour visits Unifor Local 444 and president Dave Cassidy,6500
EK5zMFrJCYs,TheWindsorStar,"Natalie and Hazel Litt pick up trash, garbage at Grand Marais Drain",6500
1fRNbo-dfas,TheWindsorStar,Wheatley's  Mariwell outdoor cannabis farm offers unique hands on growing experience,6400
Z8Izxsb2Ous,TheWindsorStar,Vehicle crashes into Windsor storefront in smash-and-grab theft,6300
DpLt79_1U9U,TheWindsorStar,Future Auto,6300
c2MRo6kK9IM,TheWindsorStar,"East Windsor residents, councillor Jeewen Gill oppose multi-unit development on proposed site",6200
RqQYLQtspIA,TheWindsorStar,Jordin Tootoo,6100
oRStCWka9w0,TheWindsorStar,Former Gladstone Tavern being renovated into a high end gastropub,6100
WVeRfyfotI4,TheWindsorStar,Local basketball coach gets creative - organizes virtual practice.,6000
OdYsUDw4dqc,TheWindsorStar,Canadian Forces Snowbirds/Local Pilot stop in Windsor,6000
N3GGToLogCM,TheWindsorStar,Lancaster Bomber project a long term affair,6000
HypDAeI1yq8,TheWindsorStar,RAW VIDEO: St. Petersburg Christians Take Icy River Dip on E,5900
ejWODeH-Boc,TheWindsorStar,Windsor businessman opening boutique grocery store downtown,5800
BdfenhqRS9k,TheWindsorStar,Riverside Drive E  showcase of homes for area realtors.,5800
zNzQ72_Fd7I,TheWindsorStar,COVID 19 Assessment Centre opens at WRH Ouellette Campus,5800
SkEMaGSNmiw,TheWindsorStar,"Highline Mushrooms, Leamington",5700
oBO62el_Ydw,TheWindsorStar,Windsor Regional Hospital cutting 80 jobs,5600
7HVmV-jmtVA,TheWindsorStar,Windsor AKO Fratmen football team now property of St. Clair College SAA,5600
molkFfVNy18,TheWindsorStar,Colchester couple use COVID 19 pandemic to pivot towards rental properties,5500
OzIb_u3FFJo,TheWindsorStar,Group helping elderly in the community get registered for a vaccination,5500
I4SBK-E7HLw,TheWindsorStar,Habibullah Ahmadi found guilty of second degree murder in the killing of senior Sara Anne Widholm,5400
Pa8HO6bhAEw,TheWindsorStar,Dougall/CN Rail underpass officially opens,5400
u24EU6W9tdk,TheWindsorStar,Justin Trudeau 1,5400
IjJFqUOl__0,TheWindsorStar,"Body found in Lakeshore, Ontario",5300
HsgPi7laTQw,TheWindsorStar,Green Bean Cafe starts community support system,5300
yol8AD9hVRA,TheWindsorStar,Zekelman School of Business,5200
YuxZITg5dYU,TheWindsorStar,Union and management staff rally at HDGH to send message to Doug Ford,5200
9nh7DnV3oEA,TheWindsorStar,Walkerville Does Phantom Of The Opera,5200
1_q0CJRF8Os,TheWindsorStar,Windsor Police Chief Pam Mizuno,5100
YdFfoeWx9iA,TheWindsorStar,Riverside Drive crash,5100
mbs2dYk8hPU,TheWindsorStar,Unmarked OPP vehicle involved in crash,5100
norUwNriSTg,TheWindsorStar,Urban sprawl eats up 175 acres of farmland a day in Ontario,5000
tP8sfTWdp6c,TheWindsorStar,"WPD, OPP ROPE squad surround Clover Avenue house",4900
1UA4cbg5-Q4,TheWindsorStar,Assumption students talk about their dancing teachers,4900
Cjo5YKR11rs,TheWindsorStar,Firefighters deal with blaze at Windsor's El-Mayor Restaurant,4800
VXg2lji-zgQ,TheWindsorStar,"Scarehouse Windsor, Zombie Walk set for spooky fun time",4800
fhNBJAY7Cr8,TheWindsorStar,Valente Development will soon start $70-million condo project in LaSalle,4700
GCnrusG48O4,TheWindsorStar,Windsor woman warns of pit bulls after attack in east end,4600
x5P8_VzfMlI,TheWindsorStar,Plastic plumbing pipe lawsuit,4600
noncVpHMPsw,TheWindsorStar,"Windsor Police React To Punching, Kicking Video",4600
zlYZJO8EYrA,TheWindsorStar,This Old Bar,4500
qF9v3tqLQrE,TheWindsorStar,Road construction around Fred's Farm Fresh,4500
JmFg72ESfnQ,TheWindsorStar,World Kidney Day at WRH Ouellette campus,4400
gZc5b6kEAuQ,TheWindsorStar,"Uriel Goldman, spokesperson for Lev Tahor, reacts to Templeton ruling",4400
KCzsJoOsraM,TheWindsorStar,Suede Productions creates online series for Stratford Festival,4400
GZSGeonHHAM,TheWindsorStar,Reaction from Windsor Islamic Association,4300
OxRyLCzFoeI,TheWindsorStar,ReThink the Trail movement,4300
Kp15mWqcsIk,TheWindsorStar,NAFTA,4200
yItXx2hzrwI,TheWindsorStar,1966 Windsor shooting spree focus of new book,4200
SP-DLvuFujM,TheWindsorStar,Serious Motorcycle Collision,4100
FGEDkmKFM8A,TheWindsorStar,Last Day Of Elias,4100
T_DymvKWQjY,TheWindsorStar,Assumption Church Restoration Continues,4100
p7Sp4ks2JnM,TheWindsorStar,Amherstburg's River Bookshop more than just a book store,4100
RQPZxgYph0E,TheWindsorStar,Woman sniper: 'Stop killing' in Syria,4000
bppyPiAF8bU,TheWindsorStar,New owner of Paul Martin House has ambitious plans,4000
Bh-EyNvkEjk,TheWindsorStar,Jennifer Jones named President for Rotary International,4000
CK8RJGfVfiA,TheWindsorStar,Customs and Border Protection Detroit Field Office Year in Review,3900
x4Bo0uTOruE,TheWindsorStar,Drew Dilkens,3900
lbe8viaoL8s,TheWindsorStar,Windsor's NYN Designs creates food ordering app,3900
NjxpINVoJrY,TheWindsorStar,Amherstburg Uncommon Festival will be a unique adventure,3800
eSY6K-PwW1k,TheWindsorStar,Surveillance camera recording of dramatic crash in Walkerville,3800
GpUHQS31ZUs,TheWindsorStar,Buck Store Fire,3700
9vCwbUz9O0E,TheWindsorStar,COVID-19 issue with migrant farms workers,3700
W5CkBEwKIHY,TheWindsorStar,Justin Trudeau brushes off criticism over Islamic convention,3700
QHbIcK--f9Y,TheWindsorStar,Opposition to the mask mandate by-law,3700
XOBdz5BWAVU,TheWindsorStar,Support from Extendthetrail group for a new Riverside Drive trail in Tecumseh,3700
YQzu6KvHIWU,TheWindsorStar,CTV News' Jim Crichton Retires After Broadcasting In Windsor For 21 Years,3600
aWDAOGUMNYw,TheWindsorStar,Labour responds to Doug Ford's plan to scrap Ontario College of Trades Program,3600
6gwZv0sYxQ4,TheWindsorStar,Student blinded in attack wants to be seen as a survivor,3600
Kve9Mcic2lY,TheWindsorStar,Local pilot still flying high as he celebrates 90th birthday,3500
L-HeL09bjWo,TheWindsorStar,Woman kills attacking wolf with an ax,3500
qHV9DVuLbKo,TheWindsorStar,Riverside Drive homeowner wants city to repair breakwall,3500
rFfoj38FTNg,TheWindsorStar,Mayor explains impact pandemic has had on 2022 budget,3500
9viXT7VkaGU,TheWindsorStar,Leigh Anne and Sean Tuohy at Caesars Windsor,3500
pY2vkPYOXbk,TheWindsorStar,Local high school students headed to national poetry competition,3500
vEluRahLVoo,TheWindsorStar,Women's March to Unite Windsor and Detroit,3400
_yOr0MwRugY,TheWindsorStar,Windsor City Council,3400
KJU_7hdUIMQ,TheWindsorStar,Downtown Windsor Districting Committee looks to improve arts and culture scene,3400
xOlOZPkUcyc,TheWindsorStar,Dandelion Extract Research,3400
rMdVDFP5f2o,TheWindsorStar,"John R. Park Homestead gets $600,000 federal grant for new Heritage Centre",3300
SOU_9t9WY7I,TheWindsorStar,What is post-traumatic stress disorder?,3300
4-yUxC2vGfo,TheWindsorStar,O.P.P. officer's quick thinking averts train accident,3300
CpYNcl3W8PU,TheWindsorStar,Bright Lights 2019,3300
OiuNSomWP2Q,TheWindsorStar,Scenes from the Ambassador Bridge protest as the injunction takes effect,3200
iRpC6EVJWCE,TheWindsorStar,"Blowing snow on Lakewood Drive, Amherstburg",3200
B8MOK_kkW5k,TheWindsorStar,Capitol Theatre turns 100,3200
yqiVX78mx1A,TheWindsorStar,"Thousands of dead fish, dozens of dead ducks cover parts of Little River",3200
RizqXv2wOSg,TheWindsorStar,"The Mission, by photographer Douglas MacLellan",3100
gzlyBZHj84o,TheWindsorStar,Teachable moment at St  Teresa of Calcutta School,3100
Th0ltDrqcf4,TheWindsorStar,Church leaders sign letter urging faith communities follow public health guidelines,3100
hWfd9Mweaj4,TheWindsorStar,Homeless virtuoso can now busk thanks to generosity of downtown merchant,3100
BGqTMXQRXxY,TheWindsorStar,Two vehicle collision at Parent and Ottawa,3100
7jgATjjwZ-E,TheWindsorStar,Windsor-Essex Medical Officer of Health criticizes protests against COVID-19 measures,3100
0Cf1Z8oNJXg,TheWindsorStar,Family Services Windsor Essex receives funding for tiny homes study,3100
nV8qY1xZs_8,TheWindsorStar,Weekend addictions clinic in downtown,3100
ngQe7Bn29sc,TheWindsorStar,Sea Foam Surprise In Australia,3000
NYYzsUz8VlM,TheWindsorStar,Windsor Police K9 Nabs B & E Suspect,3000
VlkkvyO1Klg,TheWindsorStar,Windsor Police Seek Poppy Thief,3000
CUEoqD3cEZI,TheWindsorStar,Award-winning Pacifica reaction,3000
PRGqW7scyNk,TheWindsorStar,Fabio Costante on residential rental licence debate,3000
TdQEPzO6P_M,TheWindsorStar,"Young Kingsville man creates light show, raises money for charity",3000
XMEVD7FI5zQ,TheWindsorStar,Sentencing of Stephen Elzinga,2900
MOJFea5dGTQ,TheWindsorStar,Pupatello calls out NDP on NAFTA stance,2900
wrap-hGABkk,TheWindsorStar,Disabled Girl's Feet Duct-Taped At School,2900
4wIuSiGrCtY,TheWindsorStar,"Raw: Obamas dance to ""Let's Stay Together""",2900
bjcQXopumho,TheWindsorStar,Lawyer Kim Schofield,2900
eyKhznmZyw4,TheWindsorStar,Update on the Restoration of Assumption Church,2900
41xuiXI-tK0,TheWindsorStar,Concentrated area of South Windsor homes hit by flooding,2900
y1pz6zr4s6Q,TheWindsorStar,A damp but fun Woofa-Roo Pet Fest,2900
DKa__ofwa6c,TheWindsorStar,Movati Fitness Club coming to Windsor,2900
w7BWbwh-ouM,TheWindsorStar,Porter Airlines arrives in Windsor,2800
ExIgaTwWou8,TheWindsorStar,University students join in protests with residents to save Adie Knox pool,2800
dQazieRZ7M0,TheWindsorStar,Valente Corporation breaks ground on 500 plus unit development in Essex,2800
qtDvarrm60M,TheWindsorStar,Voakes called prime cause of Essex council disruption,2800
GKZoJmwx39g,TheWindsorStar,Surveillance Footage: Windsor Police Seek Watch Thief,2700
6_FSM3OMEsw,TheWindsorStar,Peak Processing Solutions gets go ahead to process/package cannabis products,2700
-8QL5p9C57U,TheWindsorStar,New evidence made public in Windsor cold case,2700
VA-jbJxdMK0,TheWindsorStar,"Cottage buried by snow, Lakewood Drive, Amherstburg",2700
7i8ojsrFZB8,TheWindsorStar,Windsor Baby Born On Ambulance,2700
Z5hoXCrIW-4,TheWindsorStar,Brian Parent reflects on the funeral business after selling Families First,2700
43gkrBPUbls,TheWindsorStar,"Candles lit outside long term care facility, The Village at St. Clair",2700
f6OxCIbAsz0,TheWindsorStar,HDGH Security,2700
ka7BqR-TGyc,TheWindsorStar,Windsor Assembly Plant retooling,2700
c-9XEWrP6dc,TheWindsorStar,City teenager recovering after hit-and-run accident,2700
urFqykwqQHY,TheWindsorStar,Maygan Sensenberger opens up about airplane incident,2700
EhQ1n4UqHKI,TheWindsorStar,New Buses for Transit Windsor,2600
eJcUoITwxPM,TheWindsorStar,E.L.K. Energy power causing big problems for Kingsville businesses,2600
HyNhJJo_bjs,TheWindsorStar,Caesars Windsor strike over after 60 days,2600
9da8tBGGdG4,TheWindsorStar,Windsor towing company featured on Discovery Channel series,2600
XYW909kxXqA,TheWindsorStar,Public Safety Platform,2600
4SI6cpm9nZ4,TheWindsorStar,T2B and Stephanie and Barry Zekelman Foundation Back the Pack Program,2600
S-xiVxGZGhA,TheWindsorStar,Horwitz planning on adding 23 new apartments in dowtown core,2600
FsIdUoX3E6o,TheWindsorStar,Funerals held for two more Newtown victims,2600
_ca8Rp6jRj4,TheWindsorStar,Ellen Coleman pursues Sports Illustrated modeling dream,2500
FwPT_MMN9bs,TheWindsorStar,Teaching certificates for grad students,2500
AQlSxxKCXzs,TheWindsorStar,U of W engineering faculty receives Tier I Canada Research Council funding,2500
WbYimu9Yk4I,TheWindsorStar,British Methodist Episcopal Church SBBCI grant denied,2500
S6kpg0k4RcI,TheWindsorStar,Scenarios outlined in major report on post pandemic recovery,2500
EgP79Spbr0Q,TheWindsorStar,"Oaxaca Celebrates Holiday ""Roots"" With Radish Festival",2500
dSOBDk6H79M,TheWindsorStar,$21 million St  Clair College Sports Park groundbreaking event,2400
9G1aJlrytlA,TheWindsorStar,Construction of new Amherstburg high school underway,2400
R2C6gidYL_o,TheWindsorStar,Dieppe,2400
QXJjvpAb_mw,TheWindsorStar,A Case of Road Rage In Windsor,2400
glVgAUsc9aY,TheWindsorStar,Local historian Marty Gervais explains the tale of Reverend J.O.L Spracklin,2400
BpelDv-vtbg,TheWindsorStar,Housing Development,2400
37yP5J9j2K0,TheWindsorStar,The Bacon Man takes run number 5 at Mayor's seat,2400
rHwhlgf_zfo,TheWindsorStar,Update from Local 200 after judge orders barricades removed,2400
RKom-zYb-s0,TheWindsorStar,Dr.'s Topic: Preventing Errors in Medicine,2400
